DOKLAD_ROK;DOKLAD_DATUM;DOKLAD_AGENDA;DOKLAD_CISLO;ORJ;PARAGRAF;POLOZKA;SUBJEKT_IC;SUBJEKT_NAZEV;CASTKA;POZNAMKA
2016;11.10.2016;KDF;310140;2800;4356;5169;60713470;SAKO Brno, a.s.;588.39;
2016;11.11.2016;KDF;310179;3100;3722;5169;60713470;SAKO Brno, a.s.;4216.85;
2016;14.10.2016;KDF;310204;3100;3722;5169;60713470;SAKO Brno, a.s.;6952.66;
2016;21.6.2016;KDF;310315;3100;3722;5169;60713470;SAKO Brno, a.s.;6932.09;
2016;19.5.2016;KDF;310237;3100;3722;5169;60713470;SAKO Brno, a.s.;7055.51;
2016;17.8.2016;KDF;310224;3100;3722;5169;60713470;SAKO Brno, a.s.;6314.99;
2016;17.8.2016;KDF;310225;3100;3722;5169;60713470;SAKO Brno, a.s.;7014.37;
2016;14.7.2016;KDF;310132;2800;4351;5169;60713470;SAKO Brno, a.s.;1291.68;
2016;14.7.2016;KDF;310132;2800;4356;5169;60713470;SAKO Brno, a.s.;646;
2016;8.7.2016;KDF;310049;3500;6171;5169;60713470;SAKO Brno, a.s.;21414.38;
2016;16.3.2016;KDF;310150;3100;3722;5169;60713470;SAKO Brno, a.s.;6335.56;
2016;11.2.2016;KDF;310103;3100;3722;5169;60713470;SAKO Brno, a.s.;6356.13;
2016;20.1.2016;KDF;310151;3100;3722;5169;60713470;SAKO Brno, a.s.;7137.79;
2016;12.1.2016;KDF;310025;2800;4351;5169;60713470;SAKO Brno, a.s.;1543.68;
2016;12.1.2016;KDF;310025;2800;4356;5169;60713470;SAKO Brno, a.s.;661;
2016;12.1.2016;KDF;310037;3500;6171;5169;60713470;SAKO Brno, a.s.;29412.48;
2016;13.4.2016;KDF;310120;3100;3722;5169;60713470;SAKO Brno, a.s.;6335.56;
2016;7.4.2016;KDF;310066;2800;4351;5169;60713470;SAKO Brno, a.s.;1356.68;
2016;7.4.2016;KDF;310066;2800;4356;5169;60713470;SAKO Brno, a.s.;581;
2016;7.4.2016;KDF;310078;3500;6171;5169;60713470;SAKO Brno, a.s.;28471.43;
2016;7.4.2016;KDF;310073;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;8867;
2016;18.4.2016;KDF;310171;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;589;
2016;18.4.2016;KDF;310171;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;129;
2016;14.4.2016;KDF;310149;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;1436;
2016;14.4.2016;KDF;310153;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;6037;
2016;14.4.2016;KDF;310154;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;6763;
2016;31.3.2016;KDF;310326;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;36;
2016;11.5.2016;KDF;310091;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;9317;
2016;11.1.2016;KDF;310060;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;4766;
2016;11.1.2016;KDF;310061;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;8563;
2016;13.1.2016;KDF;310046;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;590;
2016;13.1.2016;KDF;310046;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;130;
2016;13.1.2016;KDF;310048;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;1440;
2016;13.1.2016;KDF;310051;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;6054;
2016;10.2.2016;KDF;310093;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;7937;
2016;11.2.2016;KDF;310098;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;589;
2016;11.2.2016;KDF;310098;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;129;
2016;12.2.2016;KDF;310120;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;2834;
2016;12.2.2016;KDF;310127;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;11785;
2016;10.2.2016;KDF;310089;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;5816;
2016;10.2.2016;KDF;310090;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;6037;
2016;10.2.2016;KDF;310091;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;6216;
2016;10.2.2016;KDF;310075;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;1436;
2016;3.2.2016;KDF;310047;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;8682;
2016;3.2.2016;KDF;310047;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;1906;
2016;2.2.2016;KDF;310023;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;17142;
2016;2.2.2016;KDF;310013;3100;3639;5151;46347275;Brněnské vodárny a kanalizace, a.s.;2783;
2016;2.2.2016;KDF;310018;3100;3639;5151;46347275;Brněnské vodárny a kanalizace, a.s.;7228;
2016;2.2.2016;KDF;310019;3100;3639;5151;46347275;Brněnské vodárny a kanalizace, a.s.;9613;
2016;9.3.2016;KDF;310062;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;5648;
2016;11.3.2016;KDF;310101;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;5260;
2016;11.3.2016;KDF;310107;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;9468;
2016;11.3.2016;KDF;310088;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;551;
2016;11.3.2016;KDF;310088;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;121;
2016;11.3.2016;KDF;310091;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;1344;
2016;2.3.2016;KDF;310027;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;14036;
2016;2.3.2016;KDF;310021;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;3769;
2016;17.2.2016;KDF;310179;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;6017;
2016;18.7.2016;KDF;310223;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;9768;
2016;18.7.2016;KDF;310219;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;5843;
2016;18.7.2016;KDF;310210;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;570;
2016;18.7.2016;KDF;310210;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;125;
2016;18.7.2016;KDF;310211;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;1390;
2016;26.7.2016;KDF;310319;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;7063;
2016;26.7.2016;KDF;310320;3100;3639;5151;46347275;Brněnské vodárny a kanalizace, a.s.;9543;
2016;19.8.2016;KDF;310261;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;3457;
2016;16.8.2016;KDF;310209;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;58460;
2016;16.8.2016;KDF;310198;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;8054;
2016;16.8.2016;KDF;310199;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;8115;
2016;16.8.2016;KDF;310196;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;6037;
2016;23.8.2016;KDF;310310;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;17733;
2016;2.8.2016;KDF;310115;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;4208;
2016;2.8.2016;KDF;310117;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;4584;
2016;1.8.2016;KDF;310099;3100;3639;5151;46347275;Brněnské vodárny a kanalizace, a.s.;8867;
2016;12.8.2016;KDF;310076;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;11090;
2016;12.8.2016;KDF;310076;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;2435;
2016;12.8.2016;KDF;310065;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;589;
2016;12.8.2016;KDF;310065;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;129;
2016;12.8.2016;KDF;310066;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;1436;
2016;13.5.2016;KDF;310138;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;570;
2016;13.5.2016;KDF;310138;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;125;
2016;13.5.2016;KDF;310143;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;1390;
2016;13.5.2016;KDF;310154;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;5843;
2016;13.5.2016;KDF;310155;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;7289;
2016;8.6.2016;KDF;310085;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;589;
2016;8.6.2016;KDF;310085;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;129;
2016;3.6.2016;KDF;310066;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;9919;
2016;15.6.2016;KDF;310178;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;1436;
2016;15.6.2016;KDF;310188;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;6037;
2016;16.9.2016;KDF;310198;2800;4351;5151;46347275;Brněnské vodárny a kanalizace, a.s.;589;
2016;16.9.2016;KDF;310198;2800;4356;5151;46347275;Brněnské vodárny a kanalizace, a.s.;129;
2016;16.9.2016;KDF;310201;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;1436;
2016;16.9.2016;KDF;310217;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;6037;
2016;16.9.2016;KDF;310223;3500;6171;5151;46347275;Brněnské vodárny a kanalizace, a.s.;9618;
2016;1.9.2016;KDF;310030;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;20288;
2016;1.9.2016;KDF;310031;3100;3745;5151;46347275;Brněnské vodárny a kanalizace, a.s.;27351;
2016;1.9.2016;KDF;310024;3100;3639;5151;46347275;Brněnské vodárny a kanalizace, a.s.;2685;
2016;16.9.2016;KDF;310210;3100;3745;5169;26242125;BELLIS BRNO s.r.o.;4083.75;
2016;16.9.2016;KDF;310232;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;28809.3;
2016;14.10.2016;KDF;310212;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;28809.3;
2016;14.10.2016;KDF;310217;3100;3745;5169;26242125;BELLIS BRNO s.r.o.;54440.32;
2016;21.11.2016;KDF;310387;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;23735.1;
2016;16.11.2016;KDF;310303;3100;3745;5169;26242125;BELLIS BRNO s.r.o.;23124;
2016;16.11.2016;KDF;310307;3100;3745;5169;26242125;BELLIS BRNO s.r.o.;45901;
2016;14.12.2016;KDF;310173;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;21318.7;
2016;17.6.2016;KDF;310242;3100;3745;5169;26242125;BELLIS BRNO s.r.o.;4554.44;
2016;17.6.2016;KDF;310251;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;28809.3;
2016;19.5.2016;KDF;310246;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;28809.3;
2016;4.8.2016;KDF;310125;3100;3745;5169;26242125;BELLIS BRNO s.r.o.;2147.75;
2016;24.8.2016;KDF;310360;3100;3745;5171;26242125;BELLIS BRNO s.r.o.;6993.07;
2016;19.8.2016;KDF;310271;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;28809.3;
2016;14.7.2016;KDF;310137;3100;3745;5169;26242125;BELLIS BRNO s.r.o.;3430.77;
2016;14.7.2016;KDF;310153;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;28809.3;
2016;11.3.2016;KDF;310116;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;28809.3;
2016;11.2.2016;KDF;310106;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;28809.3;
2016;12.1.2016;KDF;310036;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;28809.3;
2016;13.4.2016;KDF;310134;3100;3749;5169;26242125;BELLIS BRNO s.r.o.;28809.3;
2016;8.4.2016;POU;310035;3500;6171;5169; ; ;2535;
2016;6.4.2016;POU;310017;3500;6171;5137; ; ;1290;
2016;6.4.2016;POU;310017;3500;6171;5139; ; ;1923;
2016;24.3.2016;POK;437053; ;6330;5348; ; ;3245;
2016;2.3.2016;POK;437004; ;6330;5348; ; ;3926;
2016;1.3.2016;POK;437001; ;6330;5348; ; ;4175;
2016;9.3.2016;POK;437021; ;6330;5348; ; ;1799;
2016;21.3.2016;POK;437038; ;6330;5348; ; ;5545;
2016;24.3.2016;POU;310296;3500;6171;5137; ; ;970;
2016;24.3.2016;POU;310296;3500;6171;5139; ; ;2186;
2016;24.3.2016;POU;310296;3500;6171;5169; ; ;89;
2016;21.3.2016;POU;310195;3500;6171;5137; ; ;3046;
2016;21.3.2016;POU;310195;3500;6171;5139; ; ;2499;
2016;2.5.2016;POU;310001;3500;6171;5139; ; ;1280;
2016;2.5.2016;POU;310001;3500;6171;5169; ; ;1162;
2016;6.4.2016;POK;437019; ;6330;5348; ; ;3213;
2016;8.4.2016;POK;437023; ;6330;5348; ; ;2535;
2016;4.1.2016;POU;310153;3500;6171;5189; ; ;3000;
2016;21.1.2016;POU;310239;3500;6171;5137; ; ;3190;
2016;21.1.2016;POU;310239;3500;6171;5139; ; ;695;
2016;4.1.2016;POK;437003; ;6330;5348; ; ;3000;
2016;21.1.2016;POK;437032; ;6330;5348; ; ;3885;
2016;2.3.2016;POU;310170;3500;6171;5139; ; ;3926;
2016;9.3.2016;POU;310174;3500;6171;5139; ; ;1799;
2016;24.2.2016;POK;437045; ;6330;5348; ; ;3624;
2016;1.3.2016;POU;310001;3500;6171;5137; ; ;3000;
2016;1.3.2016;POU;310001;3500;6171;5139; ; ;1175;
2016;17.2.2016;POK;437031; ;6330;5348; ; ;1796;
2016;3.2.2016;POK;437005; ;6330;5348; ; ;3386;
2016;9.2.2016;POK;437010; ;6330;5348; ; ;2516;
2016;3.2.2016;POU;310238;3500;6171;5139; ; ;3386;
2016;9.2.2016;POU;310242;3500;6171;5137; ; ;639;
2016;9.2.2016;POU;310242;3500;6171;5139; ; ;1877;
2016;24.2.2016;POU;310329;3500;6171;5139; ; ;3624;
2016;17.2.2016;POU;310311;3500;6171;5139; ; ;1796;
2016;21.7.2016;POU;310301;3500;2141;5137; ; ;3948;
2016;21.7.2016;POU;310302;3500;6171;5139; ; ;2187;
2016;28.7.2016;POU;310363;3500;6171;5137; ; ;6081;
2016;28.7.2016;POU;310363;3500;6171;5139; ; ;1149;
2016;26.7.2016;POU;310353;3500;2141;5137; ; ;11450;
2016;26.7.2016;POU;310357;3500;6171;5139; ; ;80;
2016;26.7.2016;POU;310357;3500;6171;5171; ; ;1854;
2016;30.6.2016;POK;437072; ;6330;5348; ; ;2988;
2016;8.6.2016;POK;438004; ;6330;5348; ; ;2467;
2016;15.7.2016;POU;310102;3500;6171;5139; ; ;2599;
2016;15.7.2016;POU;310103;3500;2141;5137; ; ;5922;
2016;14.7.2016;POU;310086;3500;6171;5133; ; ;894;
2016;14.7.2016;POU;310086;3500;6171;5139; ; ;1341;
2016;17.6.2016;POK;437044; ;6330;5348; ; ;5526;
2016;24.6.2016;POK;437058; ;6330;5348; ; ;2055;
2016;23.8.2016;POU;310324;3500;6171;5132; ; ;1441;
2016;23.8.2016;POU;310324;3500;6171;5139; ; ;974;
2016;26.7.2016;POK;438005; ;6330;5348; ; ;1934;
2016;21.7.2016;POK;437050; ;6330;5348; ; ;2187;
2016;21.7.2016;POK;437051; ;6330;5348; ; ;3948;
2016;26.7.2016;POK;438008; ;6330;5348; ; ;11450;
2016;28.7.2016;POK;438010; ;6330;5348; ; ;7230;
2016;14.7.2016;POK;437028; ;6330;5348; ; ;2235;
2016;15.7.2016;POK;437034; ;6330;5348; ; ;5922;
2016;15.7.2016;POK;437035; ;6330;5348; ; ;2599;
2016;12.5.2016;POU;310202;3500;6171;5137; ; ;259;
2016;12.5.2016;POU;310202;3500;6171;5139; ; ;1253;
2016;12.5.2016;POU;310202;3500;6171;5169; ; ;1000;
2016;25.5.2016;POU;310407;3500;6171;5139; ; ;2470;
2016;25.5.2016;POU;310408;3500;6171;5139; ; ;4021;
2016;30.5.2016;POU;310419;3500;6171;5137; ; ;3948;
2016;30.5.2016;POU;310419;3500;6171;5139; ; ;1975;
2016;30.5.2016;POK;437072; ;6330;5348; ; ;5923;
2016;25.5.2016;POK;437059; ;6330;5348; ; ;4021;
2016;25.5.2016;POK;437060; ;6330;5348; ; ;2470;
2016;12.5.2016;POK;437029; ;6330;5348; ; ;2512;
2016;2.5.2016;POK;437001; ;6330;5348; ; ;2442;
2016;8.6.2016;POU;310132;3500;6171;5139; ; ;2467;
2016;17.6.2016;POU;310296;3500;6171;5139; ; ;1556;
2016;17.6.2016;POU;310296;3500;6171;5169; ; ;3970;
2016;24.6.2016;POU;310398;3500;6171;5139; ; ;300;
2016;24.6.2016;POU;310398;3500;6171;5169; ; ;1355;
2016;24.6.2016;POU;310398;3500;6171;5171; ; ;400;
2016;30.6.2016;POU;310467;3500;6171;5139; ; ;2988;
2016;20.12.2016;POU;310322;3500;6171;5139; ; ;2209;
2016;21.12.2016;POU;310375;3500;6171;5137; ; ;8999;
2016;21.12.2016;POU;310375;3500;6171;5139; ; ;5429;
2016;12.12.2016;POU;310257;3500;6171;5139; ; ;7384;
2016;12.12.2016;POU;310257;3500;6171;5169; ; ;2550;
2016;28.11.2016;POU;310515;3500;6171;5139; ; ;2150;
2016;28.11.2016;POU;310515;3500;6171;5169; ; ;337;
2016;7.11.2016;POK;437010; ;6330;5348; ; ;1552;
2016;18.11.2016;POK;437050; ;6330;5348; ; ;3213;
2016;18.11.2016;POK;437051; ;6330;5348; ; ;1780;
2016;7.11.2016;POK;437017; ;6330;5348; ; ;1455;
2016;9.11.2016;POK;437022; ;6330;5348; ; ;1524;
2016;11.11.2016;POK;437024; ;6330;5348; ; ;6760;
2016;5.12.2016;POU;310106;3500;3319;5139; ; ;1000;
2016;5.12.2016;POU;310106;3500;6171;5139; ; ;779;
2016;28.11.2016;POK;437071; ;6330;5348; ; ;2487;
2016;28.12.2016;POK;437097; ;6330;5348; ; ;1373;
2016;21.12.2016;POK;437079; ;6330;5348; ; ;14428;
2016;20.12.2016;POK;437070; ;6330;5348; ; ;2209;
2016;5.12.2016;POK;437001; ;6330;5348; ; ;1779;
2016;12.12.2016;POK;437021; ;6330;5348; ; ;9934;
2016;28.12.2016;POU;310699;3500;6171;5189; ; ;-5000;
2016;28.12.2016;POU;310700;3500;6171;5139; ; ;1373;
2016;18.11.2016;POU;310323;3500;6171;5137; ; ;1780;
2016;18.11.2016;POU;310324;3500;6171;5139; ; ;3213;
2016;9.11.2016;POU;310194;3500;6171;5139; ; ;1524;
2016;11.11.2016;POU;310240;3100;3639;5171; ; ;6760;
2016;7.11.2016;POU;310010;3500;6171;5139; ; ;1455;
2016;7.11.2016;POU;310017;3500;6171;5139; ; ;1552;
2016;26.10.2016;POK;437061; ;6330;5348; ; ;4338;
2016;10.10.2016;POU;310224;3500;6171;5139; ; ;7907;
2016;12.10.2016;POU;310228;3500;6171;5189; ; ;2000;
2016;13.10.2016;POU;310230;3500;6171;5137; ; ;6071;
2016;13.10.2016;POU;310230;3500;6171;5139; ; ;1609;
2016;4.10.2016;POK;437007; ;6330;5348; ; ;4688;
2016;10.10.2016;POK;437035; ;6330;5348; ; ;7907;
2016;12.10.2016;POK;437036; ;6330;5348; ; ;2000;
2016;13.10.2016;POK;437042; ;6330;5348; ; ;7680;
2016;26.10.2016;POU;310524;3500;6171;5139; ; ;3963;
2016;26.10.2016;POU;310524;3500;6171;5169; ; ;375;
2016;14.9.2016;POU;310174;3500;6171;5137; ; ;645;
2016;14.9.2016;POU;310174;3500;6171;5139; ; ;1814;
2016;1.9.2016;POU;310132;3500;6171;5133; ; ;156;
2016;1.9.2016;POU;310132;3500;6171;5139; ; ;2287;
2016;8.9.2016;POU;310159;3500;6171;5139; ; ;2015;
2016;23.8.2016;POK;437044; ;6330;5348; ; ;2415;
2016;27.9.2016;POK;437055; ;6330;5348; ; ;1955;
2016;23.9.2016;POK;437048; ;6330;5348; ; ;3157;
2016;4.10.2016;POU;310002;3500;6171;5139; ; ;4035;
2016;4.10.2016;POU;310002;3500;6171;5169; ; ;653;
2016;23.9.2016;POU;310428;3500;6171;5137; ; ;990;
2016;23.9.2016;POU;310428;3500;6171;5139; ; ;1298;
2016;23.9.2016;POU;310428;3500;6171;5169; ; ;869;
2016;27.9.2016;POU;310432;3500;6171;5139; ; ;1306;
2016;27.9.2016;POU;310432;3500;6171;5171; ; ;649;
2016;1.9.2016;POK;437003; ;6330;5348; ; ;2443;
2016;8.9.2016;POK;437019; ;6330;5348; ; ;2015;
2016;14.9.2016;POK;437022; ;6330;5348; ; ;2459;
2016;16.9.2016;KDF;310213;3100;3729;5169;28297849;FALKY, spol. s r.o.;4940.5;
2016;16.9.2016;KDF;310227;3100;3722;5169;28297849;FALKY, spol. s r.o.;16445;
2016;16.9.2016;KDF;310231;3100;3722;5169;28297849;FALKY, spol. s r.o.;23337;
2016;16.9.2016;KDF;310242;3100;2212;5169;28297849;FALKY, spol. s r.o.;345456.64;
2016;16.9.2016;KDF;310242;3100;2219;5169;28297849;FALKY, spol. s r.o.;4523.27;
2016;16.9.2016;KDF;310242;3100;2219;5169;28297849;FALKY, spol. s r.o.;111614.27;
2016;16.9.2016;KDF;310242;3100;3745;5169;28297849;FALKY, spol. s r.o.;1412.52;
2016;16.9.2016;KDF;310243;3100;2212;5169;28297849;FALKY, spol. s r.o.;348855.83;
2016;16.9.2016;KDF;310243;3100;2219;5169;28297849;FALKY, spol. s r.o.;2145.05;
2016;16.9.2016;KDF;310243;3100;2219;5169;28297849;FALKY, spol. s r.o.;196140.52;
2016;20.9.2016;KDF;310281;3100;2219;5169;28297849;FALKY, spol. s r.o.;6037.9;
2016;19.10.2016;KDF;310308;3100;2212;5169;28297849;FALKY, spol. s r.o.;3342.1;
2016;17.10.2016;KDF;310247;3100;3722;5169;28297849;FALKY, spol. s r.o.;16445;
2016;17.10.2016;KDF;310249;3100;3722;5169;28297849;FALKY, spol. s r.o.;23337;
2016;19.10.2016;KDF;310351;3100;2212;5169;28297849;FALKY, spol. s r.o.;307281.88;
2016;19.10.2016;KDF;310351;3100;2219;5169;28297849;FALKY, spol. s r.o.;14956.45;
2016;19.10.2016;KDF;310351;3100;2219;5169;28297849;FALKY, spol. s r.o.;126663.28;
2016;19.10.2016;KDF;310351;3100;3745;5169;28297849;FALKY, spol. s r.o.;1790.89;
2016;19.10.2016;KDF;310353;3100;2212;5169;28297849;FALKY, spol. s r.o.;296774.82;
2016;19.10.2016;KDF;310353;3100;2219;5169;28297849;FALKY, spol. s r.o.;12890.58;
2016;19.10.2016;KDF;310353;3100;2219;5169;28297849;FALKY, spol. s r.o.;172077;
2016;16.11.2016;KDF;310312;3100;2212;5169;28297849;FALKY, spol. s r.o.;202146.11;
2016;16.11.2016;KDF;310312;3100;2219;5169;28297849;FALKY, spol. s r.o.;96525.57;
2016;16.11.2016;KDF;310312;3100;2219;5169;28297849;FALKY, spol. s r.o.;8669.62;
2016;16.11.2016;KDF;310305;3100;3722;5169;28297849;FALKY, spol. s r.o.;23337;
2016;16.11.2016;KDF;310301;3100;3722;5169;28297849;FALKY, spol. s r.o.;16445;
2016;16.11.2016;KDF;310315;3100;2212;5169;28297849;FALKY, spol. s r.o.;275708.01;
2016;16.11.2016;KDF;310315;3100;2219;5169;28297849;FALKY, spol. s r.o.;121989.3;
2016;16.11.2016;KDF;310315;3100;2219;5169;28297849;FALKY, spol. s r.o.;17997.71;
2016;16.11.2016;KDF;310315;3100;3745;5169;28297849;FALKY, spol. s r.o.;1412.48;
2016;16.11.2016;KDF;310287;3100;2212;5169;28297849;FALKY, spol. s r.o.;3342.1;
2016;16.12.2016;KDF;310215;3100;2212;5169;28297849;FALKY, spol. s r.o.;5519.6;
2016;16.12.2016;KDF;310235;3100;2212;5169;28297849;FALKY, spol. s r.o.;117205.49;
2016;16.12.2016;KDF;310235;3100;2219;5169;28297849;FALKY, spol. s r.o.;60540.01;
2016;16.12.2016;KDF;310239;3100;2212;5169;28297849;FALKY, spol. s r.o.;147519.08;
2016;16.12.2016;KDF;310239;3100;2219;5169;28297849;FALKY, spol. s r.o.;114986.82;
2016;17.6.2016;KDF;310255;3100;2212;5169;28297849;FALKY, spol. s r.o.;274950.66;
2016;17.6.2016;KDF;310255;3100;2219;5169;28297849;FALKY, spol. s r.o.;7904.01;
2016;17.6.2016;KDF;310255;3100;2219;5169;28297849;FALKY, spol. s r.o.;119680.13;
2016;16.6.2016;KDF;310223;3100;2212;5169;28297849;FALKY, spol. s r.o.;3342.1;
2016;16.6.2016;KDF;310230;3100;2212;5169;28297849;FALKY, spol. s r.o.;330049.01;
2016;16.6.2016;KDF;310230;3100;2219;5169;28297849;FALKY, spol. s r.o.;13825.63;
2016;16.6.2016;KDF;310230;3100;2219;5169;28297849;FALKY, spol. s r.o.;136287.75;
2016;16.6.2016;KDF;310230;3100;3745;5169;28297849;FALKY, spol. s r.o.;1412.51;
2016;15.6.2016;KDF;310197;3100;3722;5169;28297849;FALKY, spol. s r.o.;16445;
2016;15.6.2016;KDF;310201;3100;3722;5169;28297849;FALKY, spol. s r.o.;23337;
2016;15.6.2016;KDF;310202;3100;3722;5169;28297849;FALKY, spol. s r.o.;24175.8;
2016;19.5.2016;KDF;310247;3100;2219;5169;28297849;FALKY, spol. s r.o.;59108.5;
2016;19.5.2016;KDF;310248;3100;2219;5169;28297849;FALKY, spol. s r.o.;59653;
2016;19.5.2016;KDF;310249;3100;2212;5169;28297849;FALKY, spol. s r.o.;315647.44;
2016;19.5.2016;KDF;310249;3100;2219;5169;28297849;FALKY, spol. s r.o.;3312.94;
2016;19.5.2016;KDF;310249;3100;2219;5169;28297849;FALKY, spol. s r.o.;184757.32;
2016;19.5.2016;KDF;310250;3100;2212;5169;28297849;FALKY, spol. s r.o.;378766.69;
2016;19.5.2016;KDF;310250;3100;2219;5169;28297849;FALKY, spol. s r.o.;9826.17;
2016;19.5.2016;KDF;310250;3100;2219;5169;28297849;FALKY, spol. s r.o.;173788.91;
2016;19.5.2016;KDF;310250;3100;3745;5169;28297849;FALKY, spol. s r.o.;1790.93;
2016;19.5.2016;KDF;310235;3100;2212;5169;28297849;FALKY, spol. s r.o.;3342.1;
2016;19.5.2016;KDF;310243;3100;3722;5169;28297849;FALKY, spol. s r.o.;16445;
